TweetId,Text_Only_Informative,Image_Only_Informative,Directed_Hate,Generalized_Hate,Sarcasm,Allegation,Justification,Refutation,Support,Oppose
1050410099905351681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1050409334323187713,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1050409145868935170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1050408623032156160,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1050408467272355840,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1050407686775418885,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1050407642584244224,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1050406879136890880,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1050406728125337600,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1050404485913341954,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1050404316413140992,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1050403254629277696,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1050402558307655680,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1050401450600407041,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1050401096647225344,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1050400735278575621,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1050400648745938944,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1050400633180680197,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1050399778306187266,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1050399736652546048,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1050399446431948801,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1050399439863668738,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1050399218425323520,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1050399020848308225,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1050397876533321728,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1050397119754981376,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1050396832092700673,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1050396156902162434,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1050395768840892416,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1050393872835244032,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1050393647156322304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1050393593708404736,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1050393302279880710,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1050393273032937477,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1050392894346018818,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1050392606490820608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1050392012011253764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1050391865000947712,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1050390675953315840,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1050390596618149888,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1050389168763752451,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1050389124362817536,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1050388427760373765,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1050387150364168192,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1050384913554235395,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1050384911301931008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1050384278712999937,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1050381888542728198,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1050381742400528389,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1050381079322886145,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1050381071483719681,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1050381067104874501,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1050380189568360448,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1050379651938275331,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1050376478339166209,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1050375523015254016,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1050374348727414786,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1050373377549094918,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1050371452740997121,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1050371225929814016,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1050371217071341568,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1050369671696928773,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1050369620643729409,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1050367395448131584,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1050365113935511553,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1050364692080807936,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1050363226012049409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1050361078767656960,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1050359672648228865,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1050356670122086400,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1050356393205751808,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1050356095687041025,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1050355693352554496,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1050354131158933504,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1050354067585847297,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1050352008291672065,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1050350460891254785,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1050350428964233216,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1050347832769699840,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1050346484749746177,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1050344370740834305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1050344068327333888,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1050341344290451456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1050338147396198400,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1050337745942515712,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1050336916015652865,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1050334413433778177,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1050333763467730944,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1050332468702670848,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1050330281616572417,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1050330073985966081,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1050329477174063109,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1050329031663603712,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1050328947609792512,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1050328543484366848,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1050327757308223488,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1050326352136687616,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1050323932916662272,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1050322674126340096,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1050317593620418560,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1050316674157740032,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1050316537075195906,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1050315442340868096,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1050314419660627968,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1050313136467628032,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1050312303080558592,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1050311023675101189,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1050301587447578624,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1050301516966449152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1050300017058168832,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1050299758953357312,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1050296493008015361,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1050293873396846593,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1050290464706842624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1050290146241695744,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1050288053103689728,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1050287430870466561,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1050287093052727296,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1050284895904440322,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1050284225725915136,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1050281986835800064,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1050281826177167362,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1050280579051089922,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1050280437703221248,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1050280185319297024,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1050273307226828800,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1050273229150068736,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1050272313965506560,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1050270748865126400,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1050270083069562881,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1050268026313019392,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1050267569360388097,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1050267294058856448,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1050266438752030720,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1050262925565415424,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1050262816094113792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1050261315288068096,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1050260908902109184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1050258731450023936,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1050257370859917312,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1050254698643693568,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1050252899928936448,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1050250682148614144,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1050250455979241473,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1050249777089302528,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1050245884313653248,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1050245249493323776,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1050244542421594113,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1050242933952323584,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1074033522950709249,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1072090447634407424,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1052298961304911872,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1052298486232821761,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1052298402828959744,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1052298239762944002,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1052296676180942849,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1052296646178918401,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1052296510057181190,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1052295879795888128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1052294573970661376,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1052292470875283456,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1052291339017175040,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1052291031230795777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1052288351829516293,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1052287687787307008,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1052287575212417024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1052284803943260160,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1052284632740323328,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1052284550800388097,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1052284415299244032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1052284140324839424,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1052283079669272576,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1052282865201766400,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1052281524433932290,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1052279634128187394,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1052278591164219392,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1052278503863808000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1052278205518962691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1052275501715386370,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1052273002979704832,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1052272290006589440,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1052272152974684163,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1052272114454188032,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1052269857100718081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1052268340595621890,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1052268242109165568,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1052267966518255616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1052266751323455490,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1052266689151291393,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1052265503820013568,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1052265273380798464,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1052264400839630848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1052264173542039552,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1052263410451324930,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1052262736812527616,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1052261838577160192,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1052260440913440774,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1052260161966899200,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1052259164334899201,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1052258851905527809,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1052258364753883136,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1052258199905161217,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1052257876880703490,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1052256835665846272,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1052255608584450049,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1052254243787296769,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1052254226263490560,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1052254129236537344,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1052252959449407488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1052252796169441281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1052250704147111936,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1052248772405813250,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1052248690939883521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1052247972392685568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1052247840670580737,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1052246381182799872,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1052244527531155456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1052244468903137280,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1052244262966956039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1052244051267936256,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1052243244145360896,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1052243213170307072,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1052243036263129088,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1052243020505079809,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1052242796546064384,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1052242776421801984,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1052241983756951553,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1052241591916736513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1052241428401807360,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1052239172235345920,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1052238378257797120,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1052238350063718405,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1052237543192875009,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1052235686647074816,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1052235308681633792,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1052234955248623616,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1052234255613526017,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1052232953949024256,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1052231664120795136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1052229861169860611,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1052228980839985153,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1052228282232569856,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1052228120114163712,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1052227813523238917,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1052227051879628800,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1052225650843680768,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1052223895028125696,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1052223096176947201,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1052222006790361089,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1052218403237310464,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1052217066588114944,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1052216823637262338,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1052216093232656384,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1052214499271294977,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1052214493399437312,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1052214439976607744,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1052214244194885632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1052213938602037248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1052213832918192128,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1052213523428847616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1052209809695617024,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1052209498058829824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1052208824013058049,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1052206278175416321,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1052206052660453376,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1052205754244128768,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1052205434168377344,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1052205107167678464,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1052205019817226240,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1052203022242209794,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1052201777863553026,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1052201537915760641,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1052201270541455361,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1052200692000153600,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1052198857495465986,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1052197742733402113,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1052197567046529032,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1052196972499632130,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1052194736713302016,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1052194407590457345,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1052193921877635072,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1052193363989016576,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1052191971182178309,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1052191396981919744,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1052190245083582464,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1052189957236744192,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1052189675069296640,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1052188770643120128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1052187628391546881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1052187462825664512,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
